1,0.041547,-0.001600,0.257414
1,-0.093116,0.154044,0.136541
1,-0.093116,0.154044,0.136541
1,-0.093116,0.154044,0.136541
1,0.121549,-0.132763,0.163364
1,0.121549,-0.132763,0.163364
1,0.121549,-0.132763,0.163364
1,-0.165501,0.070778,0.189181
1,-0.165501,0.070778,0.189181
1,-0.165501,0.070778,0.189181
1,0.172396,-0.051766,0.216079
1,0.172396,-0.051766,0.216079
1,0.172396,-0.051766,0.216079
1,-0.178124,-0.025917,0.241769
1,-0.178124,-0.025917,0.241769
1,-0.178124,-0.025917,0.241769
1,0.038874,-0.175752,0.153321
1,0.038874,-0.175752,0.153321
1,0.038874,-0.175752,0.153321
1,-0.132396,-0.121948,0.311735
1,-0.132396,-0.121948,0.311735
1,-0.132396,-0.121948,0.311735
1,0.076136,-0.163105,0.310107
1,0.076136,-0.163105,0.310107
1,0.076136,-0.163105,0.310107
1,-0.133572,0.000990,0.000000
1,-0.133572,0.000990,0.000000
1,-0.133572,0.000990,0.000000
1,-0.178089,0.026161,0.065829
1,-0.178089,0.026161,0.065829
1,-0.178089,0.026161,0.065829
1,0.072623,0.031724,0.400000
1,0.072623,0.031724,0.400000
1,0.072623,0.031724,0.400000
1,0.179844,0.007482,0.257086
1,0.179844,0.007482,0.257086
1,0.179844,0.007482,0.257086
1,0.150361,-0.059664,0.400000
1,0.150361,-0.059664,0.400000
1,0.150361,-0.059664,0.400000
1,0.123727,-0.130735,0.270893
1,0.123727,-0.130735,0.270893
1,0.123727,-0.130735,0.270893
1,-0.004394,0.179946,0.254016
1,-0.004394,0.179946,0.254016
1,-0.004394,0.179946,0.254016
1,-0.118254,-0.135706,0.237185
1,-0.118254,-0.135706,0.237185
1,-0.118254,-0.135706,0.237185
1,0.179556,-0.012635,0.221750
1,0.179556,-0.012635,0.221750
1,0.179556,-0.012635,0.221750
1,-0.137699,0.115927,0.204320
1,-0.137699,0.115927,0.204320
1,-0.137699,0.115927,0.204320
1,-0.114135,-0.057486,0.400000
1,-0.114135,-0.057486,0.400000
1,-0.114135,-0.057486,0.400000
1,-0.015789,-0.179306,0.341071
1,-0.015789,-0.179306,0.341071
1,-0.015789,-0.179306,0.341071
1,-0.173254,0.048816,0.227376
1,-0.173254,0.048816,0.227376
1,-0.173254,0.048816,0.227376
1,0.120338,0.133861,0.089872
1,0.120338,0.133861,0.089872
1,0.120338,0.133861,0.089872
1,0.104803,-0.073512,0.000000
1,0.104803,-0.073512,0.000000
1,0.104803,-0.073512,0.000000
1,-0.054524,-0.171543,0.051611
1,-0.054524,-0.171543,0.051611
1,-0.054524,-0.171543,0.051611
1,-0.009719,-0.152771,0.000000
1,-0.009719,-0.152771,0.000000
1,-0.009719,-0.152771,0.000000
1,0.029225,-0.177612,0.009675
1,0.029225,-0.177612,0.009675
1,0.029225,-0.177612,0.009675
1,0.019286,-0.157155,0.000000
1,0.019286,-0.157155,0.000000
1,0.019286,-0.157155,0.000000
1,-0.131773,0.122621,0.147034
1,-0.131773,0.122621,0.147034
1,-0.131773,0.122621,0.147034
1,0.166838,-0.067564,0.315394
1,0.166838,-0.067564,0.315394
1,0.166838,-0.067564,0.315394
1,-0.020826,-0.055275,0.400000
1,-0.043007,-0.055100,0.410000
1,-0.086614,-0.055544,0.429659
1,-0.086614,-0.055544,0.429659
1,-0.086614,-0.055544,0.429659
1,-0.070803,-0.072471,0.410000
1,-0.062760,-0.081242,0.400000
1,0.020823,-0.178791,0.296072
1,0.020823,-0.178791,0.296072
1,0.020823,-0.178791,0.296072
1,0.161606,0.079268,0.041995
1,0.161606,0.079268,0.041995
1,0.161606,0.079268,0.041995
1,0.094021,0.028882,0.000000
1,0.094021,0.028882,0.000000
1,0.094021,0.028882,0.000000
1,0.161771,0.078931,0.048798
1,0.161771,0.078931,0.048798
1,0.161771,0.078931,0.048798
1,-0.168555,-0.063161,0.252195
1,-0.168555,-0.063161,0.252195
1,-0.168555,-0.063161,0.252195
1,0.132935,0.121360,0.027602
1,0.132935,0.121360,0.027602
1,0.132935,0.121360,0.027602
1,0.112348,0.085370,0.000000
1,0.112348,0.085370,0.000000
